handle,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness
RepCuellar,Henry Cuellar,Q1 (lowest),D,0.74,884,0.6838208916365291,0.4464654605947782,0.03959276018099547,0.7997737556561086,0.6640271493212669,0.022775721901788525,0.09831383321938633,0.5661946763412246,0.008267207730778605,0.06572653827494758
RepMoylan,James C. Moylan,Q1 (lowest),R,1.71,79,0.7404384696030919,0.4068252880391656,0.012658227848101266,0.810126582278481,0.7341772151898734,0.03914161395691213,0.14643365653015114,0.5268144157782928,0.01294036140047227,0.048717510323570634
repblumenauer,Earl Blumenauer,Q1 (lowest),D,0.86,1,0.989616870880127,,0.0,1.0,1.0,0.0012237110640853,0.0007838887395337,0.9689884781837464,0.000251114135608,0.0029186389874666
RepPatFallon,Pat Fallon,Q2,R,2.19,1447,-0.4962351807826292,0.5271454336186897,0.7097442985487215,0.0912232204561161,0.4920525224602626,0.1702420428032348,0.24836305377203352,0.046672203853595925,0.11752062222132761,0.06608264677003844
Rep_Clyde,Andrew S. Clyde,Q2,R,4.3,1384,-0.38104190326408843,0.6044586557044802,0.6148843930635838,0.13945086705202311,0.48627167630057805,0.20556515080996784,0.13948574672863837,0.06715863303328803,0.12771946906451828,0.08480218576888632
repbrecheen,Josh Brecheen,Q2,R,3.88,788,-0.3483796658249676,0.6242097933199554,0.6104060913705583,0.16116751269035534,0.4746192893401015,0.1971140654780813,0.19484739659219943,0.10727906505119875,0.08653769755691595,0.09928342080019117
repkeithself,Keith Self,Q2,R,3.45,892,-0.21766213364398,0.6614945435822648,0.5145739910313901,0.22085201793721973,0.4282511210762332,0.20859289278685803,0.24117175472364916,0.10237576257557336,0.08345885657522126,0.05964425364996024
RepLaMalfa,Doug LaMalfa,Q2,R,3.39,824,-0.18069152555708745,0.6806424428435572,0.47451456310679613,0.23907766990291263,0.49029126213592233,0.1785595963339748,0.15364848883695828,0.15345338716053566,0.09642212264398302,0.08638538427758861
repkevinhern,Kevin Hern,Q2,R,1.89,1231,-0.15542159818421525,0.7039447629405163,0.4776604386677498,0.27132412672623885,0.4930950446791227,0.18094582410963705,0.16447654878758464,0.16087613305405157,0.07041932630417594,0.06213928623381047
RepBarryMoore,Barry Moore,Q2,R,1.76,1053,-0.08323829381214587,0.7263939276896143,0.452991452991453,0.3190883190883191,0.5042735042735043,0.14169864523291303,0.21218239049930127,0.1558218251751047,0.061798245525221916,0.08682344033625389
RepMcCormick,Richard McCormick,Q2,R,4.56,822,-0.07645264543466035,0.7507031104141257,0.44768856447688565,0.3236009732360097,0.5620437956204379,0.18841112627383827,0.13552858608906124,0.1986216613059096,0.08337681528779621,0.06952942406190464
RepLoudermilk,Barry Loudermilk,Q2,R,1.91,552,-0.050858649168757424,0.6690053758703676,0.391304347826087,0.2807971014492754,0.3786231884057971,0.1620733677123823,0.21456146693964143,0.18183935455802025,0.0557422737637471,0.07460371126934116
RepMarkAlford,Mark Alford,Q2,R,2.77,1502,-0.044751227239317966,0.7439873677292632,0.4207723035952064,0.3521970705725699,0.5459387483355526,0.11966856704894158,0.17027045745658653,0.18298353460883907,0.08988352919626914,0.07714827795051493
RepRichHudson,Richard Hudson,Q2,R,4.27,1083,-0.04013626165997619,0.7854771554672746,0.45706371191135736,0.3721144967682364,0.6177285318559557,0.1628351944954167,0.19841077327124693,0.23198072199658867,0.07789206486698391,0.0811963984300425
RepMoolenaar,John R. Moolenaar,Q2,R,2.25,95,-0.03934848685013619,0.6788673900160361,0.4,0.28421052631578947,0.4,0.20238810049271894,0.1784277914772055,0.1657742163999692,0.06473589350889114,0.08477676214748303
RepMikeRulli,Michael A. Rulli,Q2,R,3.42,2,0.0,0.0,0.0,0.0,0.0,0.00858249724842605,0.0026067024446092,0.021719582146033603,0.0010102476226165002,0.042156647425144904
WhipKClark,Katherine M. Clark,Q2,D,3.3,1097,0.009733208006039032,0.7725797822337281,0.42570647219690066,0.41567912488605285,0.5761166818596172,0.15729166698597924,0.25152520096846814,0.1917004641131937,0.05065046286130769,0.0980359391950719
RepGaramendi,John Garamendi,Q2,D,2.36,476,0.036782439078102594,0.6993225724718821,0.34243697478991597,0.3760504201680672,0.4474789915966387,0.1404152290979713,0.2740578603414239,0.1791812166752721,0.0432832663736764,0.09366126551217993
jahimes,James A. Himes,Q2,D,4.51,670,0.04766551723231131,0.6429239623071729,0.29850746268656714,0.3238805970149254,0.3567164179104478,0.11575338904704172,0.10901821796198496,0.1737551570239254,0.050674100427991677,0.09485777934062735
RepDonBacon,Don Bacon,Q2,R,2.67,3987,0.07392250468236389,0.6505397830026691,0.28793579132179586,0.3403561575119137,0.38625532982192123,0.13356083581397346,0.11114556415263083,0.23171962234947258,0.028266871809602308,0.12403711566473134
RepDavid,David Schweikert,Q2,R,2.92,543,0.09518129604956063,0.7184819992237506,0.3406998158379374,0.40699815837937386,0.4843462246777164,0.08701535597555919,0.22664004065725404,0.25722173544687377,0.043002228435547164,0.09331375808569961
RepGwenMoore,Gwen Moore,Q2,D,2.88,1481,0.09615200210631819,0.7781687182126241,0.3828494260634706,0.4449696151249156,0.6029709655638082,0.12863565553041018,0.19590345178601476,0.251027403356115,0.06380172916462815,0.07542648601301222
RepBonnie,Bonnie Watson Coleman,Q2,D,4.08,1274,0.09831284414655185,0.7024780327661732,0.315541601255887,0.40580847723704866,0.46153846153846156,0.1063299363134432,0.2174167252700416,0.22175735688130596,0.05456580908232672,0.08941143196440017
RepEscobar,Veronica Escobar,Q2,D,1.98,1416,0.10508002412352858,0.7464526491042529,0.346045197740113,0.4364406779661017,0.5402542372881356,0.11639018411719168,0.18843264654142686,0.2878651303994879,0.05811760408109846,0.08183789766946242
RepBlaine,Blaine Luetkemeyer,Q2,R,3.33,482,0.11239228462529875,0.7622626005164191,0.35477178423236516,0.4315352697095436,0.5746887966804979,0.11412538703001116,0.3095003929423555,0.2591817650571562,0.02689057156155934,0.07204783949261928
RepYvetteClarke,Yvette D. Clarke,Q2,D,3.0,1254,0.11245393002052247,0.7745289974944701,0.3708133971291866,0.4704944178628389,0.6004784688995215,0.13797874233810387,0.24188342962825374,0.23572643190599396,0.06623527244042729,0.09727518470569634
RepSamGraves,Sam Graves,Q2,R,1.75,80,0.11424945779144764,0.7466662527310134,0.35,0.45,0.525,0.09952169527387009,0.15147819576959587,0.199826762410521,0.05468624490458747,0.13762530698004408
StaceyPlaskett,Stacey E. Plaskett,Q2,D,4.2,357,0.1156349700539052,0.6725522546855129,0.2857142857142857,0.3865546218487395,0.4061624649859944,0.13779660977008396,0.21310249140553944,0.1920363660313186,0.04762715059453199,0.055553533743867345
VernBuchanan,Vern Buchanan,Q2,R,2.16,666,0.11826208757387625,0.7516099341285467,0.33933933933933935,0.4339339339339339,0.575075075075075,0.0976117411232448,0.17452729345928922,0.25049852270507733,0.07895547956170657,0.10481616499111494
RepRussellFry,Russell Fry,Q2,R,3.45,803,0.1366582811249891,0.7424996377896793,0.32129514321295144,0.43212951432129515,0.5442092154420921,0.12917711802824672,0.1785595561005479,0.284029161872007,0.06201096714847133,0.05094147321363909
RepChuyGarcia,"Jesús G. ""Chuy"" García",Q2,D,3.84,1026,0.14397994409992448,0.7085362334182769,0.29142300194931775,0.4298245614035088,0.5,0.13097578732901138,0.1838958698663439,0.25221289911892986,0.058346801222988215,0.09774793616108425
RepEzell,Mike Ezell,Q2,R,2.35,350,0.1651889614548002,0.7666336631620462,0.33714285714285713,0.4742857142857143,0.6114285714285714,0.11742291524324429,0.1689806563094524,0.3392382713444697,0.058443352128794764,0.08901107381530368
RepAlGreen,Al Green,Q2,D,3.39,312,0.16699565994815949,0.45359468755719357,0.08012820512820513,0.266025641025641,0.20192307692307693,0.07405130731179568,0.18473631139036462,0.20783648381397,0.02436819050937904,0.10851744380413897
NydiaVelazquez,Nydia M. Velázquez,Q2,D,3.74,981,0.1765490100775047,0.7215666681160338,0.29255861365953106,0.45769622833843016,0.5351681957186545,0.11604124566362825,0.21500302389342188,0.28616580298856,0.04501542883813466,0.11865175381850135
RepBryanSteil,Bryan Steil,Q2,R,5.22,849,0.18866400429441454,0.6982698930846197,0.2791519434628975,0.4452296819787986,0.4711425206124853,0.09202656905021178,0.14577188093404586,0.2834714281384929,0.036941223574515104,0.07415423561663673
RepChuckEdwards,Chuck Edwards,Q2,R,2.81,918,0.20106759300548785,0.6659011991814315,0.23093681917211328,0.4324618736383442,0.46296296296296297,0.09377709190694211,0.21406575181608467,0.27592282601457047,0.03283253225428719,0.07730793654725909
RepGarbarino,Andrew R. Garbarino,Q2,R,2.63,338,0.2254122276101592,0.6894460533904685,0.23964497041420119,0.47041420118343197,0.4940828402366864,0.09453242169999646,0.24763801561769427,0.2848674331306233,0.039141257847571415,0.12033472102932413
RepDianaDeGette,Diana DeGette,Q2,D,3.59,744,0.2278017344413906,0.7493952660867602,0.3010752688172043,0.5134408602150538,0.5873655913978495,0.09981087290659049,0.20492671848347446,0.3197498831980356,0.05104759951038466,0.07758621612768077
EleanorNorton,Eleanor Holmes Norton,Q2,D,2.5,621,0.23283108934496144,0.5336876210347578,0.11594202898550725,0.3784219001610306,0.30112721417069244,0.12543887411697496,0.19164954970084425,0.26614212992291025,0.02098819160271182,0.07042080068217672
VirginiaFoxx,Virginia Foxx,Q2,R,2.24,249,0.23410483309064045,0.6660534020431895,0.21686746987951808,0.46586345381526106,0.4538152610441767,0.12159667260842917,0.10315128183798826,0.20599510258738787,0.05802357860515451,0.049484227930782804
RepWebster,Daniel Webster,Q2,R,3.48,626,0.2366910414954725,0.6618407664650892,0.23003194888178913,0.476038338658147,0.426517571884984,0.15305393044314247,0.22360483385129126,0.25827641074295365,0.030576030894700682,0.08450206410278897
RepLoisFrankel,Lois Frankel,Q2,D,4.31,1339,0.23820358948800172,0.7168434689503598,0.26512322628827484,0.5145631067961165,0.5489171023151606,0.11240025433917582,0.2966357169913589,0.2894289473550005,0.0361569033984201,0.08365852977534337
RepNewhouse,Dan Newhouse,Q2,R,2.26,770,0.24200437239238193,0.6881190184154947,0.24805194805194805,0.4857142857142857,0.4857142857142857,0.10833292336017192,0.245735914305052,0.31160981548888084,0.03197110772917917,0.060166885980931006
RepFranklin,Scott Franklin,Q2,R,2.95,915,0.2482969429323582,0.71092330528494,0.2546448087431694,0.4918032786885246,0.5409836065573771,0.10830906365452268,0.2175875096075501,0.31160969928506876,0.03145138462278618,0.07081524720491807
RepBuddyCarter,"Earl L. ""Buddy"" Carter",Q2,R,3.63,1134,0.26972887282649044,0.7142124519657358,0.25485008818342153,0.5326278659611993,0.5511463844797179,0.11643501203189964,0.23449848573771917,0.28307623017288375,0.03466405559273068,0.08129248983736721
RepRickAllen,Rick W. Allen,Q2,R,2.84,534,0.27693081984805706,0.6577692510695685,0.20973782771535582,0.4812734082397004,0.45880149812734083,0.12010696012184911,0.23430365802522238,0.31613543143579625,0.016999219381299446,0.07131119021620032
RepJudyChu,Judy Chu,Q2,D,3.22,1195,0.28556710376899114,0.6818687734084488,0.22761506276150628,0.5271966527196653,0.5154811715481171,0.13158533802532651,0.276533485321517,0.32173836435258063,0.014468665745096608,0.09663770592486029
TomColeOK04,Tom Cole,Q2,R,4.09,358,0.2864977361103676,0.6537669657372174,0.18994413407821228,0.4888268156424581,0.49162011173184356,0.0971368781242821,0.21983319287209158,0.34279589955457584,0.017287922324490744,0.10317962794849521
RepRitchie,Ritchie Torres,Q2,D,3.5,1383,0.28903862359897864,0.6755851295700753,0.21330441070137382,0.5162689804772235,0.5155459146782357,0.10402230672655786,0.2566043836682824,0.3075713871695223,0.03451158232287926,0.06286419293900782
RepBost,Mike Bost,Q2,R,4.14,1079,0.29841865503865334,0.6851938231384904,0.2159406858202039,0.5273401297497683,0.5542168674698795,0.08536435223900492,0.08493938603764482,0.33868689423415543,0.04046281769646375,0.060390277930603954
RepJohnLarson,John B. Larson,Q2,D,3.85,1412,0.3062209427863275,0.6580386337017764,0.2131728045325779,0.5580736543909348,0.4702549575070821,0.12699835925327052,0.2717445666733822,0.26922282812755455,0.018247422974506093,0.07195247392651287
RepThompson,Mike Thompson,Q2,D,4.16,1584,0.30799982141740995,0.666931829752343,0.2058080808080808,0.5404040404040404,0.5107323232323232,0.07553104791488768,0.21008838631669183,0.3060133922705669,0.027365418019392268,0.10483139607925411
RepTedLieu,Ted Lieu,Q2,D,2.93,1019,0.3202861145913776,0.716061730533908,0.23846908734052993,0.563297350343474,0.5947006869479883,0.12243885909758048,0.2773471806897307,0.32063500232069403,0.02759538883063092,0.09478190971170096
RepCleaver,Emanuel Cleaver,Q2,D,4.3,2145,0.3208714394997328,0.6995498012422509,0.23636363636363636,0.5827505827505828,0.5571095571095571,0.14025385369848467,0.25467821160178855,0.32281982460853503,0.02930446301295476,0.06822940108913378
RosaDeLauro,Rosa L. DeLauro,Q2,D,4.63,1115,0.3223697075127486,0.6857650937163956,0.21614349775784752,0.5623318385650224,0.5533632286995516,0.12574674670919644,0.23338082250951045,0.30959674761851935,0.025026136228092688,0.08350766583913809
RepRickLarsen,Rick Larsen,Q2,D,5.41,1488,0.32459831956814056,0.5407676784775222,0.10349462365591398,0.47446236559139787,0.3548387096774194,0.07919953254320478,0.20569986564993495,0.333280006657362,0.008493482012718476,0.09629881234947676
RepLaLota,Nick LaLota,Q2,R,2.4,1299,0.3248121437886938,0.6876664500826448,0.21401077752117012,0.5535026943802925,0.550423402617398,0.10593225680059713,0.19882792864882778,0.3132931202463169,0.03543842821322833,0.05586263995347512
RepDwightEvans,Dwight Evans,Q2,D,2.47,1247,0.3327641451033766,0.5538607551689736,0.10024057738572574,0.4667201283079391,0.40016038492381717,0.07346088282588256,0.15907955581341726,0.2929758387762469,0.012606324233868427,0.07522160514386116
RepDWStweets,Debbie Wasserman Schultz,Q2,D,4.46,2000,0.33708253476023675,0.7011648123294225,0.217,0.5725,0.589,0.1227077009323693,0.34551301101291026,0.3217420994198764,0.01973498420336541,0.059484772354742706
RepMGriffith,H. Morgan Griffith,Q2,R,2.8,681,0.33892011428019375,0.5624905859545493,0.09397944199706314,0.44640234948604995,0.4302496328928047,0.04721334436292949,0.09723194886353506,0.38065219281337714,0.029763966293268853,0.05469283958823141
RepSchneider,Bradley Scott Schneider,Q2,D,5.22,1328,0.3398019279835813,0.687853440978533,0.2085843373493976,0.5617469879518072,0.5783132530120482,0.07809588673499307,0.13608869995357917,0.374448887050062,0.04975744033303465,0.08445054580022174
RepGusBilirakis,Gus M. Bilirakis,Q2,R,2.26,1365,0.33992155360214876,0.6976397904047166,0.2271062271062271,0.580952380952381,0.5677655677655677,0.10037936795018473,0.14855617082502087,0.3655548276414245,0.03815733777579161,0.06455115863964667
RepAdamSmith,Adam Smith,Q2,D,3.67,1933,0.36334907122060417,0.6149540343043476,0.15106052767718572,0.5675116399379203,0.4676668391101914,0.07646705675505813,0.1910596551607636,0.29597065659398036,0.02222116379192053,0.06769018226226188
RobWittman,Robert J. Wittman,Q2,R,2.04,1110,0.36929075854855614,0.6281457607919979,0.16126126126126125,0.5531531531531532,0.4981981981981982,0.0779421955642294,0.23794584214461328,0.37323877009424705,0.020131806470899426,0.05695172886013863
RepAndreCarson,André Carson,Q2,D,4.02,990,0.3710603598392371,0.6719975642385156,0.20404040404040405,0.604040404040404,0.5595959595959596,0.09452263352748078,0.2008561336559142,0.27957591424211664,0.03051783381926004,0.08510066380711372
RepDavidValadao,David G. Valadao,Q2,R,2.68,826,0.3807064099259873,0.6249676664113821,0.1549636803874092,0.5617433414043583,0.4963680387409201,0.06823922201825333,0.18942207030303795,0.3757155792340966,0.018601891428446232,0.08009626834608777
RepAdams,Alma S. Adams,Q2,D,4.82,742,0.38180495027422584,0.616928050683445,0.1522911051212938,0.5619946091644205,0.49056603773584906,0.08427688195366995,0.20842979989973812,0.30830730403535944,0.02125311714752445,0.08741975275539499
RepNateMoran,Nathaniel Moran,Q2,R,2.64,500,0.38215760588645936,0.6666604999115916,0.174,0.584,0.574,0.1024496616015676,0.1838500911054434,0.3793454379537143,0.02622366650102772,0.06257826156390361
RepShontelBrown,Shontel M. Brown,Q2,D,4.61,1564,0.389490124057321,0.6380764340401677,0.1636828644501279,0.5843989769820972,0.5274936061381074,0.09078492105653704,0.2208079101666367,0.33409469759990457,0.023312395054675313,0.059212090881646126
BettyMcCollum04,Betty McCollum,Q2,D,4.34,1761,0.4037826170405497,0.6585619937802573,0.17092561044860874,0.6081771720613288,0.5831913685406019,0.08303984339394714,0.20640250101477547,0.3810772236705762,0.020620719399952324,0.07828234079156265
RepNikema,Nikema Williams,Q2,D,3.24,1642,0.40636246185863206,0.6544728501036453,0.1753958587088916,0.6084043848964678,0.5669914738124239,0.08574069790772824,0.3045929857617011,0.34667038915122095,0.018360536504207776,0.0779920800412629
RepPeteAguilar,Pete Aguilar,Q2,D,3.85,377,0.40927117272460495,0.6960589594649488,0.21485411140583555,0.6286472148541115,0.6339522546419099,0.09437993993171775,0.18961077091147915,0.4085315276233452,0.019715253246265024,0.07738375152394526
BennieGThompson,Bennie G. Thompson,Q2,D,1.98,553,0.4105929386874435,0.6286791833795949,0.13924050632911392,0.5768535262206148,0.5479204339963833,0.08268293627833768,0.09652841270257712,0.3556824294504142,0.023154405376439775,0.07978040616850704
BobLatta,Robert E. Latta,Q2,R,2.53,1165,0.41699129575823507,0.6378478803844432,0.15450643776824036,0.5965665236051502,0.5630901287553648,0.0731712942423854,0.23060698362068335,0.39505773796367677,0.022590428951149856,0.07052767998428987
RepCarbajal,Salud O. Carbajal,Q2,D,2.83,2106,0.425908735901089,0.6055724034431909,0.13247863247863248,0.6030389363722697,0.5189933523266856,0.08818033585202273,0.20636253763405482,0.3675301442163961,0.015069358143213314,0.07726278802130547
RepDanKildee,Daniel T. Kildee,Q2,D,5.1,679,0.4347688980148186,0.6714780201910467,0.18998527245949925,0.6539027982326951,0.6200294550810015,0.1070361330376393,0.18047186069564947,0.3882211476618586,0.0281911435165548,0.100027041944719
RepMikeCarey,Mike Carey,Q2,R,3.04,700,0.4416110757419041,0.6485665508407701,0.16285714285714287,0.6257142857142857,0.6014285714285714,0.06433825031455069,0.12475444259546094,0.4466541458296706,0.02102070135885562,0.08319374739741238
RepKevinMullin,Kevin Mullin,Q2,D,3.11,479,0.447469287040587,0.6430560832325919,0.16075156576200417,0.6367432150313153,0.605427974947808,0.0855814876724598,0.3095548812124128,0.3883799581475204,0.00952228163579223,0.06947321478544297
RepGregStanton,Greg Stanton,Q2,D,4.71,953,0.44759490951536085,0.6176283923358725,0.1385099685204617,0.6201469045120671,0.5676810073452256,0.06961406980739396,0.20871250857237492,0.3919002378851973,0.01414841264532422,0.08052503124593068
RepStenyHoyer,Steny H. Hoyer,Q2,D,1.79,1479,0.45013924854844706,0.6598033734597869,0.1744421906693712,0.6572008113590264,0.6206896551724138,0.08928495854307139,0.22438824582624417,0.3944487003053436,0.02227795998488769,0.10114878190220396
RepMaloyUtah,Celeste Maloy,Q2,R,2.11,284,0.46079350178930123,0.5998173651734419,0.12323943661971831,0.6161971830985915,0.545774647887324,0.08358063322941203,0.1397837949864456,0.4384206075948486,0.023712968453508673,0.06302640607792052
Rep_SteveWomack,Steve Womack,Q2,R,2.78,1145,0.4711958957291066,0.631493453737724,0.14410480349344978,0.6445414847161572,0.5903930131004367,0.08263655384640534,0.2029655500915507,0.433585633596687,0.01660831612522107,0.07522348046331259
RepRobinKelly,Robin L. Kelly,Q2,D,3.67,1683,0.4803139426951882,0.6055969087029734,0.12715389185977422,0.6547831253713606,0.5710041592394534,0.058846701636223665,0.2129422686037955,0.37517032563156244,0.011693392317863526,0.05989411824795928
Rep_Magaziner,Seth Magaziner,Q2,D,2.68,1158,0.4808923661039695,0.6258844993716274,0.14421416234887738,0.6614853195164075,0.6122625215889465,0.09073828390391502,0.17145428110155034,0.404379730021543,0.023399145645015256,0.06044321653388101
RepDebDingell,Debbie Dingell,Q2,D,4.77,1644,0.4842175637029673,0.6039284560933905,0.12712895377128955,0.6618004866180048,0.5754257907542579,0.06519887657157553,0.1904225783222934,0.40717671061926886,0.0162917399295615,0.08570535164409983
RepBeatty,Joyce Beatty,Q2,D,1.74,881,0.49556894703566284,0.6092481202025724,0.13280363223609534,0.6674233825198638,0.5891032917139614,0.08067956258210895,0.25890199435565214,0.3888992840244073,0.016365214426447134,0.060795420767431746
RepFletcher,Lizzie Fletcher,Q2,D,2.45,854,0.5020345335682326,0.569293127185607,0.0936768149882904,0.629976580796253,0.5491803278688525,0.051739188769000126,0.2502199008489211,0.4416557718058819,0.008244746370122808,0.06327422498084657
RepGonzalez,Vicente Gonzalez,Q2,D,3.11,963,0.5165130683256706,0.5878863570743759,0.10695742471443406,0.6593977154724818,0.5856697819314641,0.061356447328453564,0.14002746907099697,0.436721060575972,0.014083669708608524,0.06812160242342136
RepJuliaLetlow,Julia Letlow,Q2,R,1.72,1098,0.5172760893738335,0.6443023902443994,0.14754098360655737,0.692167577413479,0.6885245901639344,0.08053644213827899,0.12531010462247352,0.4522265666260675,0.02330788216963781,0.061553125193426074
RepJoeMorelle,Joseph D. Morelle,Q2,D,3.21,2359,0.5193697760270884,0.6304522305196855,0.1496396778295888,0.7007206443408224,0.6502755404832556,0.06477605068288568,0.219780608705153,0.4191615872465874,0.021282988264609906,0.06449057151925784
RepStricklandWA,Marilyn Strickland,Q2,D,3.64,1104,0.5399663023974585,0.5522724964922537,0.08967391304347826,0.6965579710144928,0.5769927536231884,0.06885690302279077,0.2817563034802425,0.38068288207411394,0.007317453758187662,0.04967928156501312
RepLaHood,Darin LaHood,Q2,R,3.86,709,0.541823776761971,0.6367593378896999,0.14809590973201692,0.7108603667136812,0.6981664315937941,0.07377315235845688,0.1938897835267103,0.5481739935847899,0.019154835466737286,0.03691712153808843
BobbyScott,"Robert C. ""Bobby"" Scott",Q2,D,3.52,1101,0.5476506628522431,0.6219202342621681,0.1298819255222525,0.7020890099909174,0.698455949137148,0.06653284830642651,0.11995515634557316,0.5678016729628562,0.01920263699317893,0.04793191042470299
SanfordBishop,"Sanford D. Bishop, Jr.",Q2,D,2.76,395,0.5529391527930393,0.5278996374047044,0.07088607594936709,0.6962025316455697,0.5670886075949367,0.0456975141886468,0.11187619933876193,0.5231317200440077,0.01253764889445416,0.07647352278427087
RepDannyDavis,Danny K. Davis,Q2,D,4.27,329,0.5535002361677338,0.488608161101982,0.03951367781155015,0.6717325227963525,0.5379939209726444,0.046944338417156214,0.23977467531779223,0.3429864280965776,0.01623393522025616,0.05760757562295334
RepJimmyPanetta,Jimmy Panetta,Q2,D,3.44,2961,0.5606590408563855,0.5179650866525612,0.07092198581560284,0.6970618034447822,0.5650118203309693,0.034371317426670246,0.11265934768057728,0.4151889276008743,0.021903966278787112,0.04488895577353011
DorisMatsui,Doris O. Matsui,Q2,D,2.33,587,0.5733100423110201,0.5481202667836362,0.09540034071550256,0.7325383304940375,0.5945485519591142,0.06769475430782461,0.24968642747629385,0.4318868052871823,0.007561246853689036,0.0634994543499822
CongressmanKean,"Thomas H. Kean, Jr.",Q2,R,3.92,1150,0.5822493313447289,0.5039753124251948,0.05217391304347826,0.691304347826087,0.5791304347826087,0.03153414264751553,0.1130998180485735,0.48432052814482673,0.009913195771058848,0.05621410054691212
reptimkennedy,Timothy M. Kennedy,Q2,D,4.0,479,0.6019126251495457,0.5915460521980356,0.1127348643006263,0.7494780793319415,0.7014613778705637,0.05614872379296519,0.14678006609226135,0.5238516849239886,0.010613643910400646,0.10646618298320037
CongressmanGT,Glenn Thompson,Q2,R,2.48,143,0.6088115314503649,0.5691366352379443,0.09090909090909091,0.7552447552447552,0.6783216783216783,0.05547320451530447,0.13004983664438174,0.5246496028600626,0.009962291440680587,0.07364501795483995
RepTerriSewell,Terri A. Sewell,Q2,D,2.58,1237,0.6226819620174849,0.5538660055203276,0.08973322554567502,0.7647534357316087,0.6863379143088116,0.05616883820403896,0.18118178114698644,0.48019244878285294,0.01027157840760777,0.07741477464465193
RepHorsford,Steven Horsford,Q2,D,3.38,1585,0.6233165064444677,0.5387485386040408,0.08643533123028391,0.7646687697160883,0.670031545741325,0.05805589670597421,0.2156893125847966,0.46848338081645385,0.009100053797111275,0.05296903126909796
RepTrentKelly,Trent Kelly,Q2,R,2.64,158,0.6647758910173103,0.49421151576176114,0.04430379746835443,0.7531645569620253,0.689873417721519,0.02820726392954241,0.06656586596244188,0.5559328281202006,0.018726965548346044,0.041953072287849565
