handle,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness
RepNikkiB,Nikki Budzinski,Q2,D,5.11,1200,0.672120978757739,0.5021204878272204,0.06416666666666666,0.7833333333333333,0.6891666666666667,0.04998743469817171,0.15272535873841353,0.5464817547563385,0.006278807737119931,0.05624630199216573
RepLaMonica,LaMonica McIver,Q2,D,4.52,35,0.676014426776341,0.4708651610670942,0.02857142857142857,0.7714285714285715,0.6571428571428571,0.0524171482538804,0.23179349400369179,0.44808666200510094,0.019824900838180528,0.03313607100197775
repogles,Andrew Ogles,Q3,R,11.89,801,-0.2598886310905404,0.6423092167640523,0.5118601747815231,0.1797752808988764,0.46941323345817726,0.1694374755688375,0.1329037298013243,0.11305346450328471,0.12529774045471181,0.06131525260391065
SteveScalise,Steve Scalise,Q3,R,5.78,393,-0.25498962091428934,0.6949621361782728,0.5597964376590331,0.22646310432569974,0.5343511450381679,0.2426088479366485,0.15326932624375514,0.11288944768103079,0.13192984214116688,0.08128546284566186
RepMarkGreen,Mark E. Green,Q3,R,9.7,3528,-0.2410358089337003,0.6749134246541865,0.5320294784580499,0.2185374149659864,0.47590702947845803,0.1535360728866306,0.20863138009862062,0.12786139963836393,0.10565497826016884,0.0843053016339216
RepJasonSmith,Jason Smith,Q3,R,8.11,1408,-0.23661578590558333,0.6171540092122256,0.5035511363636364,0.1825284090909091,0.37855113636363635,0.17754190194818872,0.12751575586852673,0.10474419065294359,0.09966462280745372,0.08451525482145036
RepTroyNehls,Troy E. Nehls,Q3,R,7.56,1212,-0.2203759965379246,0.6542642420701558,0.4991749174917492,0.20627062706270627,0.4430693069306931,0.14500854182189246,0.08888670580017183,0.0983575953937826,0.10422585357849638,0.09363939075240102
GOPMajorityWhip,Tom Emmer,Q3,R,6.1,1498,-0.21374974621631435,0.6837436453482922,0.5106809078771696,0.23965287049399198,0.472630173564753,0.19028626464785867,0.2176899912205474,0.12579112883187393,0.09006818673168425,0.07659694676507242
RepDanBishop,Dan Bishop,Q3,R,6.05,1330,-0.21317513244492667,0.6197238147221952,0.47293233082706765,0.18646616541353384,0.3804511278195489,0.14930644776121554,0.1404482946674036,0.10175084715084995,0.1115701390532413,0.06743081388522383
RepBenCline,Ben Cline,Q3,R,5.82,1392,-0.18745717729559574,0.7421580718009806,0.5395114942528736,0.27729885057471265,0.576867816091954,0.18964659367631462,0.1664463505116271,0.17816375000526521,0.0775805467453534,0.07769471914171246
RepAndyHarrisMD,Andy Harris,Q3,R,11.32,635,-0.1772776659548752,0.6332939829127905,0.4440944881889764,0.1952755905511811,0.4062992125984252,0.14658685361528326,0.1880475987825546,0.12958712226273048,0.07829287508213852,0.07773128671912603
RepRalphNorman,Ralph Norman,Q3,R,7.55,814,-0.17440125346183777,0.7082619878337554,0.4987714987714988,0.26044226044226043,0.5036855036855037,0.15196454944918547,0.15180606509547984,0.16807922154292576,0.08954312150416548,0.07696385764464256
RepSwalwell,Eric Swalwell,Q3,D,13.16,1141,-0.15944241035621903,0.6693770870749258,0.4645048203330412,0.2427695004382121,0.4294478527607362,0.16552275484141102,0.17178256195207411,0.12198641580449616,0.08166114176232696,0.0849374383032945
debbielesko,Debbie Lesko,Q3,R,12.66,2836,-0.12432923980256902,0.7419695751776637,0.4848377997179126,0.31170662905500707,0.5550070521861777,0.17845398050100175,0.20196616901814016,0.21622619431108672,0.08110532636592949,0.06830555743268803
RepMichaelCloud,Michael Cloud,Q3,R,10.23,526,-0.07129222942169175,0.7203828307633162,0.4296577946768061,0.31368821292775667,0.4847908745247148,0.15267536646038904,0.11630257504077902,0.16889504244323764,0.10100852523680494,0.07075295628399492
FmrRepRosendale,"Matthew M. Rosendale, Sr.",Q3,R,12.33,1831,-0.045684821110224864,0.7519383353202244,0.4358274167121791,0.3462588749317313,0.553795740032769,0.19482298705764753,0.15305294277946008,0.21775239902939317,0.06830024879244175,0.07350912988283792
RepRoKhanna,Ro Khanna,Q3,D,6.39,1559,-0.03546606223119842,0.6816255169058932,0.40667094291212313,0.32456703014753047,0.38293778062860806,0.19778203926713908,0.1424333280084354,0.18657353739973276,0.05735741578716203,0.09800979138514462
RepDeanPhillips,Dean Phillips,Q3,D,5.57,338,-0.02969944177294624,0.7313969197800864,0.4260355029585799,0.35502958579881655,0.4970414201183432,0.12661141881887306,0.16533651483743228,0.17708605342319358,0.14275785586695092,0.10917120440635748
RepNicole,Nicole Malliotakis,Q3,R,11.15,1771,0.00984086177902394,0.7373266292531063,0.39412761151891584,0.36928289102202144,0.51270468661773,0.20078274904694937,0.25854115096978,0.2706374286825546,0.03131111213138693,0.09636573672047714
RepGregMurphy,Gregory F. Murphy,Q3,D,9.77,1868,0.023576287851854363,0.7620537997232311,0.3961456102783726,0.39132762312633834,0.5626338329764454,0.14024478276656555,0.14826560430952562,0.2564939045529811,0.07183645878953457,0.08788726575119463
CongressmanRaja,Raja Krishnamoorthi,Q3,D,7.45,2133,0.04128141286951021,0.7122591415007548,0.3647444913267698,0.3745897796530708,0.4646038443506798,0.11816168366249147,0.18047506096360236,0.22943118170303375,0.0824129963525765,0.07714599383891453
RepDonBeyer,"Donald S. Beyer, Jr.",Q3,D,6.44,1791,0.04148577385811351,0.711296353971105,0.3562255723059743,0.3740926856504746,0.46621998883305416,0.11258212799239652,0.1492329001634242,0.2052660721628422,0.08725901641186799,0.07675761043158184
RepPfluger,August Pfluger,Q3,R,9.26,907,0.053319396034228105,0.7494647159783572,0.38257993384785005,0.40683572216097025,0.5314222712238148,0.12607007632966435,0.19258360979808908,0.24457702743858706,0.07175723698675318,0.07952668619444311
RepNancyMace,Nancy Mace,Q3,R,12.99,2321,0.055752768040422424,0.694799018422219,0.32701421800947866,0.35932787591555365,0.46100818612666955,0.12741516789659482,0.22713753012336138,0.18988436475404277,0.05785757812753692,0.06278003524654936
RepDanGoldman,Daniel S. Goldman,Q3,D,10.15,1005,0.07560284235584203,0.7036024032502218,0.34427860696517415,0.4019900497512438,0.43283582089552236,0.14765517050128157,0.28925554848389595,0.21200839575937255,0.03791765029606867,0.07425070765251011
CathyMcMorris,Cathy McMorris Rodgers,Q3,R,7.49,515,0.07655787439022249,0.6990286460142396,0.34368932038834954,0.3941747572815534,0.429126213592233,0.16170282226544125,0.24094941958799748,0.19468551498178832,0.0343211785880837,0.07109703307618717
RepJackBergman,Jack Bergman,Q3,R,11.07,95,0.0888452200513137,0.7748719765914815,0.3684210526315789,0.4421052631578947,0.6,0.11979819531736303,0.13662219814202547,0.24226353531427627,0.07601487214591252,0.058972053479795346
RepWalberg,Tim Walberg,Q3,R,6.6,717,0.09806998986413124,0.7879911509909748,0.3821478382147838,0.4602510460251046,0.6136680613668062,0.12483417069538774,0.22552919780974814,0.2957906085238197,0.0577232588099072,0.09210898319043012
KenCalvert,Ken Calvert,Q3,R,6.75,990,0.10050621366862095,0.6987591763364264,0.3101010101010101,0.4,0.4616161616161616,0.10469892113446018,0.19529178320019236,0.23146057908909481,0.06057601751509175,0.08544393596204106
RepMcCaul,Michael T. McCaul,Q3,R,12.08,1045,0.11743690559738561,0.7453873033169489,0.35311004784688993,0.4267942583732057,0.5282296650717704,0.13314828272762985,0.3058535031711963,0.28459502732465886,0.03524931396996045,0.09066565136389544
RepJerryNadler,Jerrold Nadler,Q3,D,6.0,1320,0.1181276843403325,0.709007881348092,0.31212121212121213,0.41893939393939394,0.49772727272727274,0.1631811268000147,0.2732228688272395,0.2550548405521443,0.04266423240147886,0.07133686560396608
RepBice,Stephanie I. Bice,Q3,R,5.49,645,0.14287158722101256,0.6940404132239236,0.2806201550387597,0.4077519379844961,0.4697674418604651,0.12126988073514929,0.2718985267965368,0.26774959683494076,0.02935886560621587,0.0853264334940084
JoaquinCastrotx,Joaquin Castro,Q3,D,11.93,1243,0.14636536164333622,0.7192392738269857,0.3008849557522124,0.43121480289621883,0.5092518101367659,0.13183003937883062,0.21796301920213249,0.3113649897614753,0.04220750850614397,0.08771385276175571
RepRussFulcher,Russ Fulcher,Q3,R,9.57,693,0.15927971032962826,0.6940590664627933,0.2828282828282828,0.42857142857142855,0.468975468975469,0.11748040255340898,0.1413100257552948,0.272899589384696,0.05164416965565786,0.07340526099862395
RepJoeWilson,Joe Wilson,Q3,R,6.42,422,0.16657690781552645,0.7738948424497403,0.33649289099526064,0.4976303317535545,0.6184834123222749,0.13775070746149534,0.23392132014906256,0.31573707019595454,0.06615622687192549,0.1138897275511325
ChelliePingree,Chellie Pingree,Q3,D,12.5,839,0.17390926880262464,0.7364092329120997,0.31227651966626935,0.4696066746126341,0.5458879618593564,0.13661000885555563,0.22066386997014562,0.2596243746715783,0.043951512114225294,0.087494484301758
RepCasar,Greg Casar,Q3,D,8.21,1393,0.18035665006836113,0.6340490443079069,0.22038765254845658,0.4113424264178033,0.38908829863603733,0.14491402415990925,0.27348864013858154,0.2258303817446627,0.022248168611332855,0.06083021353459221
RepFitzgerald,Scott Fitzgerald,Q3,R,7.33,519,0.18067827935623065,0.7051041276153179,0.28516377649325625,0.43352601156069365,0.49903660886319845,0.1316423259252908,0.1697417065737408,0.3404207863393625,0.045801690835198375,0.06179858166553966
RepMoskowitz,Jared Moskowitz,Q3,D,12.95,537,0.1871549977714567,0.7119922862011593,0.2718808193668529,0.4543761638733706,0.5288640595903166,0.07564430402546729,0.21673717617111024,0.2816895922740554,0.03718543927216341,0.08864980705235899
JanSchakowsky,Janice D. Schakowsky,Q3,D,9.9,1332,0.18836100603098627,0.7080069911321433,0.29654654654654655,0.484984984984985,0.48573573573573575,0.18583523041100058,0.2671233811445666,0.22945524859210237,0.03932967415839971,0.06417597951600848
RepMariaSalazar,Maria Elvira Salazar,Q3,R,5.84,1268,0.19031684330961304,0.5799098533637723,0.15694006309148265,0.36198738170347006,0.34069400630914826,0.13331037842556948,0.2509820927704079,0.2237215880434945,0.03232646709079094,0.05404093376959799
RepLangworthy,Nicholas A. Langworthy,Q3,R,8.22,895,0.1937000518071585,0.7524827806733874,0.30502793296089387,0.48379888268156424,0.5910614525139665,0.13434901307226418,0.15686804682280417,0.34197035316397717,0.05658110555190804,0.07520154265409809
RepBentz,Cliff Bentz,Q3,R,5.97,331,0.19437050918437923,0.6504599000165336,0.22356495468277945,0.3987915407854985,0.42900302114803623,0.11782536187963247,0.14501223495223745,0.2864305317424571,0.04701663995345591,0.04228374600766385
RepHuffman,Jared Huffman,Q3,D,6.13,768,0.21221961007298282,0.7416515529411468,0.3033854166666667,0.5078125,0.5833333333333334,0.1265802140405109,0.2754748538989891,0.2779776807495485,0.04681339955512456,0.04379626860509229
RepDesposito,Anthony D’Esposito,Q3,R,5.56,1782,0.21807044614043702,0.7568833067652562,0.3041526374859708,0.5179573512906847,0.6021324354657688,0.12704306704490773,0.30184070533598795,0.31300125126798295,0.03214486570206077,0.07665436648611888
USRepKeating,William R. Keating,Q3,D,8.05,235,0.21929718649133723,0.6548823350952659,0.23404255319148937,0.4765957446808511,0.4340425531914894,0.16767913930073497,0.2763129687697151,0.28653543722194097,0.0346267819010771,0.07972178129637808
RepAndyBarr,Andy Barr,Q3,R,6.31,713,0.23696854472327533,0.6605034765942487,0.21598877980364656,0.44460028050490885,0.46984572230014027,0.10588544162302463,0.1739531943833257,0.3304696291010205,0.0336921581275198,0.07161907169727544
RepSaraJacobs,Sara Jacobs,Q3,D,7.89,1662,0.2376289636291178,0.7310182303650434,0.2833935018050541,0.5042117930204573,0.5565583634175691,0.06956047943094741,0.13306477521416948,0.37824808450284186,0.044082336898116414,0.0753638228419683
repgreglandsman,Greg Landsman,Q3,D,9.08,1006,0.2398990707594168,0.6990783561735846,0.2544731610337972,0.5059642147117296,0.5099403578528827,0.09966519961705719,0.17105983943421188,0.25207997986717146,0.05374486903795041,0.04730296920277693
RepDeluzio,Christopher R. Deluzio,Q3,D,9.24,883,0.24222874293780947,0.6856590995015551,0.24462061155152887,0.4971687429218573,0.47678369195922987,0.12732542661277862,0.20384825819630373,0.2937735973701507,0.037108981726522786,0.07541151401757691
RepJimBaird,James R. Baird,Q3,R,11.56,621,0.24942659664653158,0.7334991157734615,0.2689210950080515,0.5040257648953301,0.5748792270531401,0.0880198780227536,0.17462722239244444,0.35912054839838126,0.028056859162894944,0.10361531643825315
RepCasten,Sean Casten,Q3,D,7.76,1302,0.24967442393394476,0.5818496289866217,0.15207373271889402,0.4324116743471582,0.34101382488479265,0.0706570511294876,0.2012389303918587,0.29526896675612385,0.027004041929855126,0.06017358967524372
RepDean,Madeleine Dean,Q3,D,7.55,667,0.27069845397969233,0.7129122717567853,0.24737631184407796,0.5142428785607196,0.5772113943028486,0.08505128170475304,0.1624399060893083,0.31901033858744554,0.04129678140391505,0.10828157301679406
RepMarkTakano,Mark Takano,Q3,D,9.77,857,0.27371642636863325,0.6707080680880878,0.2193698949824971,0.5134189031505251,0.49474912485414235,0.1083258363231364,0.15666908795413936,0.29866086020046223,0.03830751728213767,0.08309893163104179
RepJamesClyburn,James E. Clyburn,Q3,D,8.01,635,0.27988958419777277,0.692871122001969,0.2440944881889764,0.5464566929133858,0.5196850393700787,0.12760622044117736,0.22763050471814747,0.29292555176432966,0.027064578225593192,0.09361659287783042
RepBradWenstrup,Brad R. Wenstrup,Q3,R,8.2,306,0.2883259039493947,0.6543614579932183,0.19281045751633988,0.4869281045751634,0.4869281045751634,0.09061278232100896,0.14967423642719588,0.37115615329574303,0.02727905962829438,0.07949572719376395
RepMGS,Mary Gay Scanlon,Q3,D,8.46,589,0.2914754159887699,0.715881887990735,0.23769100169779286,0.5297113752122241,0.5891341256366723,0.10906607070919959,0.22585736346664892,0.36778825779816254,0.0372112581616758,0.0572105332627356
RepHankJohnson,"Henry C. ""Hank"" Johnson, Jr.",Q3,D,6.19,837,0.2920209050819438,0.6661832604753596,0.21027479091995221,0.5113500597371565,0.4910394265232975,0.12473090435538199,0.25886124217213186,0.31355630605202833,0.01775887847457715,0.07804178176362901
RepWilliams,Brandon Williams,Q3,R,13.29,657,0.2940260623688023,0.6939763612159342,0.2161339421613394,0.5266362252663622,0.5540334855403348,0.0945680090812739,0.20469215188288484,0.3396386762254264,0.023435318311529268,0.08620885469918128
RepTonyGonzales,Tony Gonzales,Q3,R,6.32,1407,0.29431711502675056,0.6818470055862863,0.21179815209665956,0.5174129353233831,0.5373134328358209,0.08205499929378755,0.26309931225101335,0.31072743554355825,0.02506125917385452,0.06828391227415112
RepBonamici,Suzanne Bonamici,Q3,D,6.38,2341,0.29601843654472876,0.6740233227967148,0.21956428876548484,0.5365228534814181,0.503630926954293,0.06984029489968982,0.13319251333988044,0.293486187398477,0.054216892327363354,0.06824072541037748
RepPeteStauber,Pete Stauber,Q3,R,10.88,798,0.29941311695223166,0.7496593379705342,0.2744360902255639,0.5614035087719298,0.6428571428571429,0.10347265482494747,0.14675158046421277,0.397756458070707,0.045286215369708185,0.07221711274787293
RepMikeLawler,Michael Lawler,Q3,R,6.39,2600,0.3011020672435944,0.6830816977637603,0.20423076923076924,0.5134615384615384,0.5423076923076923,0.08455687293682082,0.15460196726348766,0.3517993962313798,0.04901893941851221,0.062406959188407995
repdeliaramirez,Delia C. Ramirez,Q3,D,10.85,1959,0.3192151658020195,0.6854278198362815,0.20214395099540583,0.5472179683511996,0.5599795814190913,0.1109645692237311,0.20784477806736743,0.33701295149159,0.033775744780810336,0.05729504211154092
RepBrownley,Julia Brownley,Q3,D,5.51,1150,0.35696965005086817,0.6507745593658916,0.17565217391304347,0.58,0.5339130434782609,0.08005043673298681,0.23257141793121416,0.2775793995274706,0.03761131004020364,0.06965696372739642
RepDelBene,Suzan K. DelBene,Q3,D,8.12,1319,0.3707012826064213,0.6381779242574181,0.17210007581501138,0.5784685367702805,0.49962092494313876,0.09287101252977481,0.16312211120925335,0.3643515340103824,0.01380704466768601,0.09361621942363182
ZachNunn,Zachary Nunn,Q3,R,11.06,1478,0.37915838754790077,0.589636804594895,0.13870094722598106,0.5656292286874154,0.43775372124492556,0.0626191477051366,0.15430933969364014,0.27424199082297523,0.02550088753804636,0.06811259885065578
RepDeborahRoss,Deborah K. Ross,Q3,D,6.48,1263,0.39955315005656566,0.6983795715188698,0.20981789390340458,0.6239113222486145,0.6278701504354711,0.08546916208838669,0.19324907293356655,0.41022824739088115,0.02466807224321737,0.08122974284251695
RepBillFoster,Bill Foster,Q3,D,7.66,1039,0.4027198966416863,0.6719892679043297,0.1809432146294514,0.6111645813282002,0.6005774783445621,0.0772372833393174,0.17727127431836842,0.3994615749882098,0.028896959719506444,0.06731273459645497
RepMikeLevin,Mike Levin,Q3,D,9.68,1505,0.40825350484578715,0.6394316918236915,0.15946843853820597,0.6026578073089701,0.5541528239202658,0.08496475772993275,0.22925828019206554,0.38731636301453065,0.021383554611903836,0.06583128522171099
reppettersen,Brittany Pettersen,Q3,D,8.19,825,0.41294079144795737,0.6434850899658154,0.15636363636363637,0.6060606060606061,0.576969696969697,0.06281911252108821,0.19763190643837192,0.38700180725303873,0.01244502754814946,0.07798300675934909
DrNealDunnFL2,Neal P. Dunn,Q3,R,8.64,803,0.4158572437308942,0.6871490893558111,0.18804483188044832,0.6201743462017435,0.6301369863013698,0.10052118909584093,0.3109534595547021,0.37865894815781886,0.014816208515654135,0.06010722791435944
repvalhoyle,Val T. Hoyle,Q3,D,9.18,596,0.4158815851047535,0.5682711210766329,0.1040268456375839,0.5704697986577181,0.4697986577181208,0.08567237751906101,0.1852038717158619,0.2917696735309417,0.01870769136303042,0.04291936072119313
RepDinaTitus,Dina Titus,Q3,D,6.9,2199,0.4190144045020082,0.6597179070307798,0.18144611186903137,0.6352887676216462,0.5911778080945884,0.09393616698103881,0.27191895442037417,0.3661985197662105,0.026850250120356044,0.053633093606413135
USRepKCastor,Kathy Castor,Q3,D,6.89,1822,0.4334567436369792,0.6085414660820986,0.13172338090010977,0.6136114160263447,0.5439077936333699,0.09503072802701057,0.26648996473914205,0.3162195802164102,0.017421356330871784,0.05554835058130349
RepAngieCraig,Angie Craig,Q3,D,11.82,1958,0.43922103790754685,0.5869394080007039,0.12308478038815117,0.6133810010214504,0.5045965270684372,0.07384545254269924,0.14849168366698873,0.3568596977394372,0.01352014218270078,0.0669519378881201
RepDeSaulnier,Mark DeSaulnier,Q3,D,5.55,1237,0.43993033881908283,0.5540014687415232,0.08730800323362975,0.5796281325788197,0.46806790622473726,0.06307602284878763,0.19923744394306334,0.4102400667335244,0.011803576269937707,0.05935963801352608
RepHaleyStevens,Haley M. Stevens,Q3,D,5.42,1666,0.4463261429215966,0.6467328433484242,0.15906362545018007,0.6398559423769508,0.6002400960384153,0.08877497185621878,0.19494701735083123,0.38275307484172644,0.020372354411977364,0.07984525256359493
RepBera,Ami Bera,Q3,D,5.62,745,0.4486784030927108,0.6051957910445316,0.13020134228187918,0.6228187919463087,0.5395973154362416,0.0748819602100997,0.25333072545632696,0.376703435097096,0.018763016046422495,0.05885752859265982
RepMcGarvey,Morgan McGarvey,Q3,D,6.58,400,0.48588874749839306,0.6182809963099082,0.1275,0.6475,0.5975,0.05411287362760045,0.1510678425795049,0.3912450873410853,0.0146194733731681,0.0934484275456634
RepMMM,Mariannette Miller-Meeks,Q3,R,6.34,1483,0.48787590182076734,0.6296044519545572,0.13486176668914363,0.6547538772757923,0.6351989211058665,0.06528954006874689,0.13754418459557233,0.45684154041856667,0.031956820638689515,0.0545156549423947
RepCartwright,Matt Cartwright,Q3,D,6.81,4,0.4883887320756912,0.5639464310976242,0.0,0.5,0.5,0.05698505812324578,0.15567434951663014,0.10703015432227399,0.044574445433681775,0.02778028883039947
repsalinas,Andrea Salinas,Q3,D,12.63,1232,0.4905006198285075,0.5513119315170009,0.08847402597402597,0.6339285714285714,0.5081168831168831,0.05677699736151658,0.22466122209582612,0.3689149367598368,0.012249553363892376,0.061894679466190976
RepSusieLee,Susie Lee,Q3,D,7.55,1076,0.49744205473191677,0.6328669698959368,0.15613382899628253,0.6914498141263941,0.6282527881040892,0.07009119541575452,0.18528842509443005,0.40383990668782793,0.017734800297922675,0.06693076768428685
RepKimSchrier,Kim Schrier,Q3,D,8.78,813,0.5099287460870848,0.5496610100124941,0.07626076260762607,0.6285362853628537,0.5498154981549815,0.03928649621987871,0.1286733506905298,0.4629380849441287,0.00846288659088486,0.05374150099165488
RepAnnieKuster,Ann M. Kuster,Q3,D,6.79,1244,0.5124818271091897,0.5847680382888271,0.11816720257234727,0.6792604501607717,0.5836012861736335,0.06583476428445416,0.19160776416809666,0.42055154906351766,0.019523587479466652,0.08351312516774854
RepHoulahan,Chrissy Houlahan,Q3,D,6.18,1298,0.5136552725348892,0.5788172454777173,0.10477657935285054,0.662557781201849,0.5839753466872111,0.057044910345338054,0.12862931300513497,0.4636638950070989,0.016007286069409883,0.06740005715821545
RepPatRyanNY,Patrick Ryan,Q3,D,9.55,1089,0.5151524419517447,0.6178339809552129,0.13682277318640956,0.7070707070707071,0.6198347107438017,0.07196584614925938,0.13326522299117183,0.43341993330451367,0.01934701444161987,0.07479232232459655
RepMarcyKaptur,Marcy Kaptur,Q3,D,11.42,1156,0.5183674378584825,0.5832735694411575,0.10726643598615918,0.6747404844290658,0.6003460207612457,0.07534720360101631,0.1792774563706113,0.4106379918455308,0.01919246794204805,0.05907076219206342
RepJillTokuda,Jill N. Tokuda,Q3,D,6.78,396,0.5225010022822053,0.5315017533611495,0.06818181818181818,0.6439393939393939,0.5454545454545454,0.046536783612217955,0.20273572763644457,0.45812083340856724,0.005951391424318709,0.07310908688764399
RepScholten,Hillary J. Scholten,Q3,D,10.06,1924,0.5258494459727697,0.6000875773419503,0.11798336798336799,0.6813929313929314,0.6174636174636174,0.05676585971967728,0.15143178574339844,0.414464014925985,0.017647425591443514,0.07031427423222003
RepPaulTonko,Paul Tonko,Q3,D,9.19,984,0.5463203033962385,0.5781138538950774,0.10873983739837398,0.7032520325203252,0.6128048780487805,0.05029013401520391,0.1465376961901282,0.4410657106842055,0.020876197538311225,0.060967761992509494
RepCiscomani,Juan Ciscomani,Q3,R,6.96,1195,0.5519519646796223,0.5825812007270598,0.100418410041841,0.6970711297071129,0.6560669456066945,0.05448653263957566,0.18735157662584193,0.4655830938117452,0.015808527945250003,0.06557674853644567
RepJoeCourtney,Joe Courtney,Q3,D,12.67,1188,0.5640521915723579,0.5052326421926312,0.06818181818181818,0.7163299663299664,0.5328282828282829,0.04335399444295545,0.11462392590845726,0.3770974360598268,0.019105553890491973,0.0642320310939197
RepRaulRuizMD,Raul Ruiz,Q3,D,6.61,692,0.5657165704262739,0.5478041592762862,0.07947976878612717,0.7138728323699421,0.6069364161849711,0.05263189930701624,0.23713635087518015,0.4221081074470731,0.012404815507753209,0.0655017101525186
RepFinstad,Brad Finstad,Q3,R,8.76,494,0.5742593604905403,0.6034648746000213,0.12348178137651822,0.7327935222672065,0.7044534412955465,0.0687534174236642,0.1881720091303813,0.5378720316361223,0.008174689721780534,0.048777940180878436
RepLCD,Lori Chavez-DeRemer,Q3,R,11.54,677,0.5793079918737426,0.5604024340677028,0.09748892171344166,0.7223042836041359,0.6410635155096012,0.053570568373604216,0.19978319832535307,0.4902870480521951,0.013576984398338297,0.05344184274271751
RepZoeLofgren,Zoe Lofgren,Q3,D,10.88,206,0.580201198030444,0.5407667505143182,0.0825242718446602,0.7184466019417476,0.6213592233009708,0.054322455879425115,0.16131429426195165,0.4981202133439563,0.007192226172211749,0.08610647565569925
RepChrisPappas,Chris Pappas,Q3,D,6.37,1213,0.5814245870706962,0.5202943695493526,0.0741962077493817,0.731244847485573,0.5828524319868096,0.05828780632908317,0.15647150812330743,0.41830386461454255,0.0169950209360713,0.04882172073382705
RepDerekKilmer,Derek Kilmer,Q3,D,8.71,1533,0.6070429655126085,0.5248645188101345,0.08284409654272668,0.7573385518590998,0.6157860404435747,0.05271127671583515,0.17597268564087856,0.4330508129331235,0.016497170139481196,0.054505505222725084
RepEricSorensen,Eric Sorensen,Q3,D,9.59,619,0.6188929825299005,0.514349452458611,0.08562197092084006,0.7819063004846527,0.6106623586429726,0.05627835561541658,0.19340133044946,0.42800925598406087,0.010203686864784779,0.06191250074063145
RepDonDavis,Donald G. Davis,Q3,D,10.13,1678,0.629341638965601,0.486425805520441,0.05065554231227652,0.7359952324195471,0.632300357568534,0.03204521903559628,0.11121740358306094,0.44680813194421276,0.011731163137705412,0.04792736807831972
RepJoeNeguse,Joe Neguse,Q3,D,8.75,675,0.65996951452008,0.5182791377976202,0.08,0.8014814814814815,0.6933333333333334,0.055516784463629634,0.19337956368599807,0.47495664363774404,0.009063003377631017,0.06118920131388151
